ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Tenure_Days,Total_Spending,Total_Purchases,Average_Ticket,Total_Dependents,Accepted_Campaigns_Total,Campaign_Total_Contacts,Campaign_Total_Accepted,Value_Segment,Family_Segment,Income_Segment,Spending_Segment,Dependent_Composition,Marital_Status_Grouped,Dominant_Channel,Channel_Segment,Dominant_Category,Web_Purchase_Visit_Ratio,Tenure_Group,Is_Premium,Is_High_Income_Low_Spending,Is_Multichannel,Is_Web_Curious,Is_Discount_Sensitive,Is_Loyal,Is_Early_High_Value,Is_Cold,Strategic_Tags,Primary_Strategic_Segment,PCA_PC1,PCA_PC2
10832,1958,Graduation,Together,46610.0,0,0,2013-07-18,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,3,11,0,56,346,467,13,35.92307692307692,0,0,2240,334,Resto,Sin dependientes,Ingreso medio,Gasto medio-alto,Sin dependientes,En pareja,Empate,Multicanal,Vinos,1.0,Reciente,False,False,True,False,False,False,False,False,Multicanal,Multicanal,0.3006092324819149,0.23402942461133186
6421,1961,Graduation,Together,88347.0,0,0,2013-07-03,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,3,11,0,53,361,2116,20,105.8,0,1,2240,334,Alto valor,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,En pareja,Tienda,Multicanal,Vinos,4.0,Estable,True,False,True,False,False,False,False,False,Premium | Multicanal,Premium,-3.596909654823981,-0.25102390960591076
4207,1981,PhD,Married,87171.0,0,0,2013-05-01,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,3,11,0,33,424,1298,24,54.083333333333336,0,2,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,En pareja,Tienda,Multicanal,Vinos,3.0,Estable,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-2.219775155667658,-0.23793401445102014
577,1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,38,313,22,4,5.5,2,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Niños y adolescentes,En pareja,Tienda,Multicanal,Vinos,0.14285714285714285,Reciente,False,False,True,True,False,False,False,False,Web curioso | Multicanal,Web curioso,1.8041595834825936,0.5072596709808698
10855,1968,Master,Single,50014.0,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,3,11,0,46,158,396,13,30.46153846153846,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso medio,Gasto medio-bajo,Con niños,Sin pareja reportada,Tienda,Multicanal,Vinos,0.8,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,0.14080819800022382,1.1945449782138666
3081,1978,PhD,Married,41014.0,1,0,2013-04-22,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,36,433,20,3,6.666666666666667,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto bajo,Con niños,En pareja,Tienda,Multicanal,Vinos,0.14285714285714285,Estable,False,False,True,True,False,False,False,False,Web curioso | Multicanal,Web curioso,1.4151987287896155,-0.32831104082674106
3535,1965,Graduation,Single,66294.0,0,0,2014-03-17,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,3,11,0,49,104,967,12,80.58333333333333,0,0,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto medio-alto,Sin dependientes,Sin pareja reportada,Tienda,Multicanal,Carnes,2.0,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-1.671545964415095,1.2296423496803583
247,1971,Graduation,Married,36715.0,1,0,2012-11-17,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,3,11,1,43,589,357,13,27.46153846153846,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto medio-bajo,Con niños,En pareja,Web,Multicanal,Vinos,0.7777777777777778,Leal,False,False,True,False,True,True,False,False,Leal | Sensible a descuentos | Multicanal,Leal,1.6509424916137714,-1.214038600746748
8707,1956,Graduation,Married,79456.0,0,0,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,58,676,1401,15,93.4,0,0,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,En pareja,Catálogo,Multicanal,Vinos,1.6666666666666667,Leal,False,False,True,False,False,True,False,False,Leal | Multicanal,Leal,-2.177232888428662,-1.4284318438053971
9523,1982,Graduation,Together,40479.0,1,0,2013-08-17,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,32,316,15,3,5.0,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Con niños,En pareja,Tienda,Monocanal,Carnes,0.0,Reciente,False,False,False,False,False,False,False,True,Inactivo o frío,Inactivo o frío,0.7579258279143811,0.46787494306066096
6072,1970,Master,Single,75345.0,0,0,2013-02-02,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,3,11,1,44,512,2087,19,109.84210526315789,0,1,2240,334,Alto valor,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,Sin pareja reportada,Catálogo,Multicanal,Vinos,1.6666666666666667,Estable,True,False,True,False,False,False,False,False,Premium | Multicanal,Premium,-2.529328169364574,-1.0542415788669572
6295,1977,Graduation,Married,54233.0,0,1,2013-02-04,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,3,11,0,37,510,981,22,44.59090909090909,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-alto,Con adolescentes,En pareja,Web,Multicanal,Vinos,1.375,Estable,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,0.3678183604897038,-1.2471582102055891
10914,1970,Graduation,Single,24163.0,1,1,2013-10-12,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,44,260,17,4,4.25,2,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso bajo,Gasto bajo,Niños y adolescentes,Sin pareja reportada,Tienda,Multicanal,Carnes,0.25,Reciente,False,False,True,False,False,False,False,False,Multicanal,Multicanal,1.0982991161035502,1.2039469488735555
1509,1958,PhD,Together,84460.0,0,0,2013-01-04,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,3,11,1,56,541,523,22,23.772727272727273,0,4,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto medio-alto,Sin dependientes,En pareja,Empate,Multicanal,Vinos,1.8,Leal,False,False,True,False,False,True,False,True,Inactivo o frío | Leal | Multicanal,Inactivo o frío,-1.0979418433897281,-1.0113799599265854
5577,1983,Graduation,Together,43776.0,1,0,2014-05-03,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,31,57,23,3,7.666666666666667,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto bajo,Con niños,En pareja,Tienda,Multicanal,Carnes,0.16666666666666666,Nuevo,False,False,True,False,False,False,False,True,Inactivo o frío | Multicanal,Inactivo o frío,1.0648209647409055,1.392403991152514
7348,1958,PhD,Single,71691.0,0,0,2014-03-17,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,3,11,1,56,104,1192,16,74.5,0,0,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,Sin pareja reportada,Catálogo,Multicanal,Carnes,2.0,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-2.103734938088597,1.4110316853580247
1127,1973,PhD,Married,85844.0,0,0,2014-05-29,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,3,11,0,41,31,1958,19,103.05263157894737,0,1,2240,334,Alto valor,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,En pareja,Tienda,Multicanal,Vinos,3.0,Nuevo,True,False,True,False,False,False,True,False,Nuevo de alto valor | Premium | Multicanal,Nuevo de alto valor,-3.0714039618429796,1.0061499091075576
1833,1974,PhD,Single,39190.0,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,3,11,0,40,64,133,7,19.0,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso bajo,Gasto medio-bajo,Con niños,Sin pareja reportada,Tienda,Multicanal,Vinos,0.4,Nuevo,False,False,True,False,False,False,False,True,Inactivo o frío | Multicanal,Inactivo o frío,0.7151381969004785,1.4021521941010113
4944,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,55,310,777,16,48.5625,0,0,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto medio-alto,Sin dependientes,En pareja,Tienda,Multicanal,Carnes,2.0,Reciente,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-1.64525524647064,0.6032102161752071
9080,1972,PhD,Single,38578.0,1,1,2013-06-22,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,42,372,73,6,12.166666666666666,2,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso bajo,Gasto medio-bajo,Niños y adolescentes,Sin pareja reportada,Empate,Multicanal,Vinos,0.375,Estable,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,1.5993404087900436,0.07521719952751525
6466,1965,PhD,Married,57236.0,1,1,2014-03-12,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,3,11,0,49,109,121,7,17.285714285714285,2,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-bajo,Niños y adolescentes,En pareja,Tienda,Multicanal,Vinos,0.6666666666666666,Nuevo,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,-0.3416877440394776,1.7361787970225988
9964,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,35,326,424,14,30.285714285714285,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso medio,Gasto medio-alto,Con adolescentes,Sin pareja reportada,Tienda,Multicanal,Vinos,1.0,Reciente,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-0.2731347993205533,0.31609773730336677
4790,1958,Graduation,Divorced,79803.0,0,1,2014-06-02,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,3,11,0,56,27,868,12,72.33333333333333,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso alto,Gasto medio-alto,Con adolescentes,Sin pareja reportada,Tienda,Multicanal,Vinos,4.0,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-2.3287983005036073,1.7680264571373983
10245,1986,2n Cycle,Single,80910.0,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,3,11,0,28,606,756,14,54.0,0,0,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto medio-alto,Sin dependientes,Sin pareja reportada,Tienda,Multicanal,Carnes,3.0,Leal,False,False,True,False,False,True,False,False,Leal | Multicanal,Leal,-1.6528275681522715,-0.8077252443485573
1109,1982,Master,Together,27590.0,1,0,2013-04-23,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,32,432,12,3,4.0,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Con niños,En pareja,Tienda,Multicanal,Vinos,0.14285714285714285,Estable,False,False,True,True,False,False,False,False,Web curioso | Multicanal,Web curioso,1.9018545928359072,-0.14369464200265944
6001,1979,Graduation,Married,56775.0,0,1,2013-01-02,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,3,11,0,35,543,937,23,40.73913043478261,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-alto,Con adolescentes,En pareja,Tienda,Multicanal,Vinos,1.0,Leal,False,False,True,False,False,True,False,False,Leal | Multicanal,Leal,-0.32151955748438565,-1.0375078090229186
5538,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,39,264,1862,17,109.52941176470588,0,3,2240,334,Alto valor,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,Sin pareja reportada,Catálogo,Multicanal,Vinos,4.0,Reciente,True,False,True,False,False,False,True,True,Nuevo de alto valor | Premium | Inactivo o frío | Multicanal,Nuevo de alto valor,-3.06258635085539,0.1038043709233366
10552,1979,2n Cycle,Married,54210.0,0,1,2013-05-20,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,3,11,0,35,405,367,12,30.583333333333332,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-bajo,Con adolescentes,En pareja,Tienda,Multicanal,Carnes,0.8,Estable,False,False,True,False,False,False,False,False,Multicanal,Multicanal,0.28519195991188184,0.06376240169840552
1545,1986,Graduation,Married,38508.0,1,0,2013-08-02,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,3,11,0,28,331,443,14,31.642857142857142,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto medio-alto,Con niños,En pareja,Web,Multicanal,Carnes,0.875,Reciente,False,False,True,False,True,False,False,True,Inactivo o frío | Sensible a descuentos | Multicanal,Inactivo o frío,1.3945162604569183,-0.35933845465108805
7409,1970,Graduation,Together,53187.0,1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,3,11,0,44,246,267,11,24.272727272727273,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-bajo,Con niños,En pareja,Tienda,Multicanal,Vinos,0.8,Reciente,False,False,True,False,False,False,False,False,Multicanal,Multicanal,0.18335044130175734,0.5968584485742914
4444,1972,Graduation,Married,30023.0,1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,3,11,0,42,97,61,5,12.2,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Con niños,En pareja,Tienda,Multicanal,Gold,0.25,Nuevo,False,False,True,True,False,False,False,False,Web curioso | Multicanal,Web curioso,1.7638490650896184,1.2029399736603963
146,1960,PhD,Single,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,3,11,0,54,226,1323,20,66.15,0,1,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,Sin pareja reportada,Tienda,Multicanal,Vinos,2.0,Reciente,False,False,True,False,False,False,False,True,Inactivo o frío | Multicanal,Inactivo o frío,-2.3473303487295905,0.4337710834389704
6271,1952,PhD,Married,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,3,11,0,62,10,63,5,12.6,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto bajo,Con adolescentes,En pareja,Tienda,Multicanal,Vinos,0.4,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,0.1276462272472388,1.9915860957477942
10065,1970,2n Cycle,Married,15315.0,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,44,330,64,6,10.666666666666666,0,0,2240,334,Resto,Sin dependientes,Ingreso bajo,Gasto bajo,Sin dependientes,En pareja,Tienda,Multicanal,Gold,0.4,Reciente,False,False,True,False,False,False,False,False,Multicanal,Multicanal,1.545457715386069,0.6592166567124753
4741,1974,2n Cycle,Married,65463.0,1,0,2014-01-30,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0,40,150,562,17,33.05882352941177,1,1,2240,334,Resto,Con dependientes en pareja,Ingreso alto,Gasto medio-alto,Con niños,En pareja,Tienda,Multicanal,Vinos,1.2,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-0.3836474967296659,1.0474427129726567
246,1965,Graduation,Married,66480.0,1,1,2014-05-31,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,49,29,312,12,26.0,2,0,2240,334,Resto,Con dependientes en pareja,Ingreso alto,Gasto medio-bajo,Niños y adolescentes,En pareja,Tienda,Multicanal,Vinos,1.0,Nuevo,False,True,True,False,True,False,False,False,"Alto ingreso, bajo gasto | Sensible a descuentos | Multicanal","Alto ingreso, bajo gasto",-0.6261500146909308,1.5913746709517826
375,1954,Graduation,Divorced,76773.0,0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0,60,489,1156,15,77.06666666666666,0,0,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,Sin pareja reportada,Tienda,Multicanal,Vinos,2.0,Estable,False,False,True,False,False,False,False,True,Inactivo o frío | Multicanal,Inactivo o frío,-2.4605646461426156,-0.5050258623085689
1524,1983,2n Cycle,Single,81698.0,0,0,2013-03-01,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,3,11,1,31,485,1104,15,73.6,0,1,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,Sin pareja reportada,Web,Multicanal,Vinos,1.6,Estable,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-1.1206932502423175,-0.6854597804405267
10022,1973,PhD,Single,54466.0,1,1,2014-02-09,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0,41,140,16,3,5.333333333333333,2,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso medio,Gasto bajo,Niños y adolescentes,Sin pareja reportada,Tienda,Multicanal,Vinos,0.2,Nuevo,False,False,True,False,False,False,False,True,Inactivo o frío | Multicanal,Inactivo o frío,0.3907738515970963,1.1256987659415445
7451,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,54,132,2008,19,105.6842105263158,0,1,2240,334,Alto valor,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,Sin pareja reportada,Tienda,Multicanal,Vinos,4.0,Nuevo,True,False,True,False,False,False,True,False,Nuevo de alto valor | Premium | Multicanal,Nuevo de alto valor,-3.7501219197024565,0.8252397647214048
11010,1984,PhD,Single,16269.0,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,30,303,44,6,7.333333333333333,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso bajo,Gasto bajo,Con niños,Sin pareja reportada,Empate,Multicanal,Vinos,0.375,Reciente,False,False,True,False,True,False,False,True,Inactivo o frío | Sensible a descuentos | Multicanal,Inactivo o frío,2.401745817821015,0.1427039547271509
4356,1971,Graduation,Together,71819.0,0,1,2013-08-28,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0,43,305,1574,11,143.0909090909091,1,2,2240,334,Alto valor,Con dependientes en pareja,Ingreso alto,Gasto alto,Con adolescentes,En pareja,Tienda,Multicanal,Vinos,0.5,Reciente,True,False,True,False,True,False,False,False,Premium | Sensible a descuentos | Multicanal,Premium,-1.3406068647538396,-0.5425090214327035
3885,1983,PhD,Married,33569.0,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1,31,256,63,4,15.75,1,1,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Con niños,En pareja,Tienda,Multicanal,Gold,0.125,Reciente,False,False,True,True,False,False,False,False,Web curioso | Multicanal,Web curioso,1.89311505686145,0.5699056086961148
1175,1983,Master,Married,36262.0,0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1,31,282,426,11,38.72727272727273,0,1,2240,334,Resto,Sin dependientes,Ingreso bajo,Gasto medio-alto,Sin dependientes,En pareja,Catálogo,Multicanal,Gold,0.5,Reciente,False,False,True,False,False,False,False,False,Multicanal,Multicanal,1.0112816031624416,0.47847324407123293
880,1966,Basic,Together,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,48,529,96,5,19.2,0,0,2240,334,Resto,Sin dependientes,Ingreso bajo,Gasto medio-bajo,Sin dependientes,En pareja,Empate,Multicanal,Gold,0.25,Estable,False,False,True,True,False,False,False,False,Web curioso | Multicanal,Web curioso,1.9631338062133072,-0.767417681838576
2320,1978,2n Cycle,Married,47025.0,0,1,2013-09-12,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,36,290,635,18,35.27777777777778,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-alto,Con adolescentes,En pareja,Web,Multicanal,Vinos,1.2222222222222223,Reciente,False,False,True,False,True,False,False,True,Inactivo o frío | Sensible a descuentos | Multicanal,Inactivo o frío,1.0484228404921363,-0.4593797714812732
850,1968,Graduation,Single,70566.0,0,1,2013-10-06,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,46,266,757,20,37.85,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso alto,Gasto medio-alto,Con adolescentes,Sin pareja reportada,Tienda,Multicanal,Vinos,2.0,Reciente,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-1.2277705571052115,0.7603227542226154
4713,1979,PhD,Married,31605.0,1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,35,584,125,7,17.857142857142858,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto medio-bajo,Con niños,En pareja,Tienda,Multicanal,Vinos,0.2857142857142857,Leal,False,False,True,True,False,True,False,False,Web curioso | Leal | Multicanal,Web curioso,1.691035446364529,-0.7760185346888212
675,1973,Master,Divorced,52034.0,1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,41,408,332,11,30.181818181818183,2,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso medio,Gasto medio-bajo,Niños y adolescentes,Sin pareja reportada,Tienda,Multicanal,Vinos,0.5714285714285714,Estable,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,0.707058425064787,-0.4252678224981321
5025,1979,Graduation,Single,48526.0,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,35,187,135,7,19.285714285714285,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso medio,Gasto medio-bajo,Con niños,Sin pareja reportada,Tienda,Multicanal,Pescado,0.6666666666666666,Reciente,False,False,True,False,False,False,False,False,Multicanal,Multicanal,0.1411958982642861,1.3721070402406639
2308,1954,Graduation,Married,46734.0,0,1,2012-11-18,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,60,588,330,12,27.5,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-bajo,Con adolescentes,En pareja,Web,Multicanal,Carnes,0.8571428571428571,Leal,False,False,True,False,False,True,False,False,Leal | Multicanal,Leal,0.6333336157519989,-1.0645027070091175
5995,1962,Graduation,Divorced,39552.0,1,1,2012-12-18,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1,52,558,384,13,29.53846153846154,2,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso bajo,Gasto medio-bajo,Niños y adolescentes,Sin pareja reportada,Web,Multicanal,Vinos,0.75,Leal,False,False,True,False,True,True,False,False,Leal | Sensible a descuentos | Multicanal,Leal,1.1315440430738202,-1.1362927824481743
6749,1966,Graduation,Single,86358.0,1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,48,690,1722,14,123.0,2,0,2240,334,Alto valor,Con dependientes sin pareja reportada,Ingreso alto,Gasto alto,Niños y adolescentes,Sin pareja reportada,Tienda,Multicanal,Vinos,0.625,Leal,True,False,True,False,True,True,False,True,Premium | Inactivo o frío | Leal | Sensible a descuentos | Multicanal,Premium,-1.4269449781422379,-2.677611411681605
1010,1977,Graduation,Together,46931.0,2,1,2014-04-24,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,37,66,78,5,15.6,3,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-bajo,Niños y adolescentes,En pareja,Tienda,Multicanal,Vinos,0.3333333333333333,Nuevo,False,False,True,False,False,False,False,True,Inactivo o frío | Multicanal,Inactivo o frío,0.1281857013219396,1.653210330415017
8977,1985,Basic,Single,16581.0,0,0,2013-01-12,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,29,533,24,3,8.0,0,0,2240,334,Resto,Sin dependientes,Ingreso bajo,Gasto bajo,Sin dependientes,Sin pareja reportada,Tienda,Monocanal,Gold,0.0,Leal,False,False,False,False,False,True,False,False,Leal,Leal,1.5981952019560337,-0.19227267679983778
4756,1952,2n Cycle,Divorced,63998.0,0,0,2013-12-20,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,62,191,1168,24,48.666666666666664,0,0,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,Sin pareja reportada,Tienda,Multicanal,Carnes,1.75,Reciente,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-1.499983439101598,0.6019764576999278
3412,1951,Master,Married,67381.0,0,1,2013-01-15,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,63,530,957,13,73.61538461538461,1,1,2240,334,Resto,Con dependientes en pareja,Ingreso alto,Gasto medio-alto,Con adolescentes,En pareja,Tienda,Multicanal,Vinos,0.2857142857142857,Leal,False,False,True,True,True,True,False,False,Web curioso | Leal | Sensible a descuentos | Multicanal,Web curioso,-0.6522586381478942,-1.3267503380210466
606,1967,Graduation,Single,25930.0,1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,47,262,15,3,5.0,2,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso bajo,Gasto bajo,Niños y adolescentes,Sin pareja reportada,Tienda,Multicanal,Vinos,0.14285714285714285,Reciente,False,False,True,True,False,False,False,True,Web curioso | Inactivo o frío | Multicanal,Web curioso,1.622539723441376,0.38649271629038723
5961,1978,Graduation,Married,42693.0,1,0,2014-06-07,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,36,22,57,4,14.25,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto bajo,Con niños,En pareja,Tienda,Multicanal,Carnes,0.2,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,0.7822766259129563,1.8945208696971934
2975,1976,Graduation,Together,85606.0,0,1,2012-11-12,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,38,594,1956,22,88.9090909090909,1,1,2240,334,Alto valor,Con dependientes en pareja,Ingreso alto,Gasto alto,Con adolescentes,En pareja,Tienda,Multicanal,Carnes,2.0,Leal,True,False,True,False,False,True,False,True,Premium | Inactivo o frío | Leal | Multicanal,Premium,-2.643679093112721,-1.727439010817518
